seed,score,scope,group,spearman,sample_size,population_size,tail_definition
1337,u_positive,module_within,layer-0011/mlp-output,0.04638361025663466,1000000,2360064,
1337,u_positive,module_within,layernorm-final,0.002657749057451484,1536,1536,
1337,u_signed,parameter_sample,all,0.8191836450879203,1000000,162322944,
1337,u_signed,parameter_top_tail_union,top-1-percent,-0.5969471163297169,1000000,2971035,union_of_pretrain_and_finetune_top_1_percent
1337,u_signed,layer_sum_rank,sum,0.914285714285714,15,15,
1337,u_signed,layer_within,embedding-input,0.03499514846839862,1000000,38633472,
1337,u_signed,layer_within,embedding-output,0.19259359175327087,1000000,38633472,
1337,u_signed,layer_within,layer-0000,0.5433579266104478,1000000,7087872,
1337,u_signed,layer_within,layer-0001,0.6290604997670141,1000000,7087872,
1337,u_signed,layer_within,layer-0002,0.5756316132527494,1000000,7087872,
1337,u_signed,layer_within,layer-0003,0.5400022588712665,1000000,7087872,
1337,u_signed,layer_within,layer-0004,0.5712730476619952,1000000,7087872,
1337,u_signed,layer_within,layer-0005,0.5951438949559478,1000000,7087872,
1337,u_signed,layer_within,layer-0006,0.5833883414734209,1000000,7087872,
1337,u_signed,layer_within,layer-0007,0.588271149525673,1000000,7087872,
1337,u_signed,layer_within,layer-0008,0.5390498379723251,1000000,7087872,
1337,u_signed,layer_within,layer-0009,0.4529554443631011,1000000,7087872,
1337,u_signed,layer_within,layer-0010,0.42419344643783885,1000000,7087872,
1337,u_signed,layer_within,layer-0011,0.35404847078545665,1000000,7087872,
1337,u_signed,layer_within,layernorm-final,-0.01687399930381745,1536,1536,
1337,u_signed,module_sum_rank,sum,0.8564722617354196,75,75,
1337,u_signed,module_within,embedding-input,0.03499514846839862,1000000,38633472,
1337,u_signed,module_within,embedding-output,0.19259359175327087,1000000,38633472,
1337,u_signed,module_within,layer-0000/attention-output,0.2714016127714107,590592,590592,
1337,u_signed,module_within,layer-0000/attention-qkv,0.11937404093449258,1000000,1771776,
1337,u_signed,module_within,layer-0000/layernorm-input,0.7794192127574127,1536,1536,
1337,u_signed,module_within,layer-0000/layernorm-post-attention,0.7206973839112956,1536,1536,
1337,u_signed,module_within,layer-0000/mlp-input,0.13296988736518808,1000000,2362368,
1337,u_signed,module_within,layer-0000/mlp-output,0.29528878445412965,1000000,2360064,
1337,u_signed,module_within,layer-0001/attention-output,0.17726460120644907,590592,590592,
1337,u_signed,module_within,layer-0001/attention-qkv,0.6702253657792325,1000000,1771776,
1337,u_signed,module_within,layer-0001/layernorm-input,0.3967322699948502,1536,1536,
1337,u_signed,module_within,layer-0001/layernorm-post-attention,0.5316849617682401,1536,1536,
1337,u_signed,module_within,layer-0001/mlp-input,0.542762921163604,1000000,2362368,
1337,u_signed,module_within,layer-0001/mlp-output,0.41796426472853476,1000000,2360064,
1337,u_signed,module_within,layer-0002/attention-output,0.10988136225760999,590592,590592,
1337,u_signed,module_within,layer-0002/attention-qkv,0.6001392946571759,1000000,1771776,
1337,u_signed,module_within,layer-0002/layernorm-input,0.28461684926005437,1536,1536,
1337,u_signed,module_within,layer-0002/layernorm-post-attention,0.27193368598982764,1536,1536,
1337,u_signed,module_within,layer-0002/mlp-input,0.4135297027673544,1000000,2362368,
1337,u_signed,module_within,layer-0002/mlp-output,0.21076737100488255,1000000,2360064,
1337,u_signed,module_within,layer-0003/attention-output,0.08064389620212263,590592,590592,
1337,u_signed,module_within,layer-0003/attention-qkv,0.5893859344866405,1000000,1771776,
1337,u_signed,module_within,layer-0003/layernorm-input,0.20768477712621777,1536,1536,
1337,u_signed,module_within,layer-0003/layernorm-post-attention,0.2810981802826692,1536,1536,
1337,u_signed,module_within,layer-0003/mlp-input,0.3457363018620017,1000000,2362368,
1337,u_signed,module_within,layer-0003/mlp-output,0.12384021445327162,1000000,2360064,
1337,u_signed,module_within,layer-0004/attention-output,0.04702911529943927,590592,590592,
1337,u_signed,module_within,layer-0004/attention-qkv,0.5224359451029147,1000000,1771776,
1337,u_signed,module_within,layer-0004/layernorm-input,0.21070061779578222,1536,1536,
1337,u_signed,module_within,layer-0004/layernorm-post-attention,0.304963373592535,1536,1536,
1337,u_signed,module_within,layer-0004/mlp-input,0.30466339710876034,1000000,2362368,
1337,u_signed,module_within,layer-0004/mlp-output,0.13550863180246023,1000000,2360064,
1337,u_signed,module_within,layer-0005/attention-output,0.04705203707261549,590592,590592,
1337,u_signed,module_within,layer-0005/attention-qkv,0.5570545135913412,1000000,1771776,
1337,u_signed,module_within,layer-0005/layernorm-input,0.2490688094854607,1536,1536,
1337,u_signed,module_within,layer-0005/layernorm-post-attention,0.26347208262955674,1536,1536,
1337,u_signed,module_within,layer-0005/mlp-input,0.35095199645284236,1000000,2362368,
1337,u_signed,module_within,layer-0005/mlp-output,0.12611818418307635,1000000,2360064,
1337,u_signed,module_within,layer-0006/attention-output,0.07305659189309464,590592,590592,
1337,u_signed,module_within,layer-0006/attention-qkv,0.5547468521704656,1000000,1771776,
1337,u_signed,module_within,layer-0006/layernorm-input,0.16935567947734387,1536,1536,
1337,u_signed,module_within,layer-0006/layernorm-post-attention,0.2236234135885932,1536,1536,
1337,u_signed,module_within,layer-0006/mlp-input,0.31055677008442206,1000000,2362368,
1337,u_signed,module_within,layer-0006/mlp-output,0.09206552004783909,1000000,2360064,
1337,u_signed,module_within,layer-0007/attention-output,0.08642454297449156,590592,590592,
1337,u_signed,module_within,layer-0007/attention-qkv,0.6112181877751179,1000000,1771776,
1337,u_signed,module_within,layer-0007/layernorm-input,0.2625858605271914,1536,1536,
1337,u_signed,module_within,layer-0007/layernorm-post-attention,0.2379503695754452,1536,1536,
1337,u_signed,module_within,layer-0007/mlp-input,0.30454947857974335,1000000,2362368,
1337,u_signed,module_within,layer-0007/mlp-output,0.0849750959185309,1000000,2360064,
1337,u_signed,module_within,layer-0008/attention-output,0.10571149441530138,590592,590592,
1337,u_signed,module_within,layer-0008/attention-qkv,0.5023570943735882,1000000,1771776,
1337,u_signed,module_within,layer-0008/layernorm-input,0.3056617582000131,1536,1536,
1337,u_signed,module_within,layer-0008/layernorm-post-attention,0.235683226477613,1536,1536,
1337,u_signed,module_within,layer-0008/mlp-input,0.29540710259277525,1000000,2362368,
1337,u_signed,module_within,layer-0008/mlp-output,0.07755700144137423,1000000,2360064,
1337,u_signed,module_within,layer-0009/attention-output,0.03999858571358059,590592,590592,
1337,u_signed,module_within,layer-0009/attention-qkv,0.4273670034726437,1000000,1771776,
1337,u_signed,module_within,layer-0009/layernorm-input,0.2831475312275489,1536,1536,
1337,u_signed,module_within,layer-0009/layernorm-post-attention,0.23466491380369983,1536,1536,
1337,u_signed,module_within,layer-0009/mlp-input,0.19730261611448513,1000000,2362368,
1337,u_signed,module_within,layer-0009/mlp-output,0.04863297953181671,1000000,2360064,
1337,u_signed,module_within,layer-0010/attention-output,0.030652070932632888,590592,590592,
1337,u_signed,module_within,layer-0010/attention-qkv,0.4605600448004859,1000000,1771776,
1337,u_signed,module_within,layer-0010/layernorm-input,0.28932106174725924,1536,1536,
1337,u_signed,module_within,layer-0010/layernorm-post-attention,0.2829075197781541,1536,1536,
1337,u_signed,module_within,layer-0010/mlp-input,0.22970337863688012,1000000,2362368,
1337,u_signed,module_within,layer-0010/mlp-output,0.057831172165289116,1000000,2360064,
1337,u_signed,module_within,layer-0011/attention-output,0.01677043133568731,590592,590592,
1337,u_signed,module_within,layer-0011/attention-qkv,0.4977956145009066,1000000,1771776,
1337,u_signed,module_within,layer-0011/layernorm-input,0.28461893873487626,1536,1536,
1337,u_signed,module_within,layer-0011/layernorm-post-attention,0.2609948032675015,1536,1536,
1337,u_signed,module_within,layer-0011/mlp-input,0.15179924913211376,1000000,2362368,
1337,u_signed,module_within,layer-0011/mlp-output,0.04423364987766643,1000000,2360064,
1337,u_signed,module_within,layernorm-final,-0.01687399930381745,1536,1536,
2027,u_positive,parameter_sample,all,0.8269470741653925,1000000,162322944,
2027,u_positive,parameter_top_tail_union,top-1-percent,-0.5961609196980778,1000000,2984325,union_of_pretrain_and_finetune_top_1_percent
2027,u_positive,layer_sum_rank,sum,0.9464285714285712,15,15,
2027,u_positive,layer_within,embedding-input,0.2725407032411836,1000000,38633472,
2027,u_positive,layer_within,embedding-output,0.25353409697379536,1000000,38633472,
2027,u_positive,layer_within,layer-0000,0.2691373397864417,1000000,7087872,
2027,u_positive,layer_within,layer-0001,0.5195138422523111,1000000,7087872,
2027,u_positive,layer_within,layer-0002,0.46572140328569517,1000000,7087872,
2027,u_positive,layer_within,layer-0003,0.4248118190599272,1000000,7087872,
2027,u_positive,layer_within,layer-0004,0.5208190299070331,1000000,7087872,
2027,u_positive,layer_within,layer-0005,0.563687616341782,1000000,7087872,
2027,u_positive,layer_within,layer-0006,0.5686408175864379,1000000,7087872,
2027,u_positive,layer_within,layer-0007,0.5890592742775618,1000000,7087872,
2027,u_positive,layer_within,layer-0008,0.5504369192124805,1000000,7087872,
2027,u_positive,layer_within,layer-0009,0.45129043416569137,1000000,7087872,
2027,u_positive,layer_within,layer-0010,0.42422353099262367,1000000,7087872,
2027,u_positive,layer_within,layer-0011,0.35798856734615786,1000000,7087872,
2027,u_positive,layer_within,layernorm-final,0.00605761930470755,1536,1536,
2027,u_positive,module_sum_rank,sum,0.8374964438122333,75,75,
2027,u_positive,module_within,embedding-input,0.2725407032411836,1000000,38633472,
2027,u_positive,module_within,embedding-output,0.25353409697379536,1000000,38633472,
2027,u_positive,module_within,layer-0000/attention-output,0.31001232184535255,590592,590592,
2027,u_positive,module_within,layer-0000/attention-qkv,0.321064374010046,1000000,1771776,
2027,u_positive,module_within,layer-0000/layernorm-input,0.6363594977525067,1536,1536,
2027,u_positive,module_within,layer-0000/layernorm-post-attention,0.46989963169612103,1536,1536,
2027,u_positive,module_within,layer-0000/mlp-input,0.13092561764610416,1000000,2362368,
2027,u_positive,module_within,layer-0000/mlp-output,0.3022947510231849,1000000,2360064,
2027,u_positive,module_within,layer-0001/attention-output,0.18816603211522293,590592,590592,
2027,u_positive,module_within,layer-0001/attention-qkv,0.5764729634881917,1000000,1771776,
2027,u_positive,module_within,layer-0001/layernorm-input,0.20115847967825132,1536,1536,
2027,u_positive,module_within,layer-0001/layernorm-post-attention,0.5437746862675079,1536,1536,
2027,u_positive,module_within,layer-0001/mlp-input,0.5400972506368708,1000000,2362368,
2027,u_positive,module_within,layer-0001/mlp-output,0.44917016954391986,1000000,2360064,
2027,u_positive,module_within,layer-0002/attention-output,0.0955810113780341,590592,590592,
2027,u_positive,module_within,layer-0002/attention-qkv,0.4406954201024961,1000000,1771776,
2027,u_positive,module_within,layer-0002/layernorm-input,0.11997361433712189,1536,1536,
2027,u_positive,module_within,layer-0002/layernorm-post-attention,0.19682221360487706,1536,1536,
2027,u_positive,module_within,layer-0002/mlp-input,0.40210290314725494,1000000,2362368,
2027,u_positive,module_within,layer-0002/mlp-output,0.22291651221068612,1000000,2360064,
2027,u_positive,module_within,layer-0003/attention-output,0.044936892024481666,590592,590592,
2027,u_positive,module_within,layer-0003/attention-qkv,0.4448799427017175,1000000,1771776,
2027,u_positive,module_within,layer-0003/layernorm-input,0.0031156188872099506,1536,1536,
2027,u_positive,module_within,layer-0003/layernorm-post-attention,0.21434699971283794,1536,1536,
2027,u_positive,module_within,layer-0003/mlp-input,0.358119870492179,1000000,2362368,
2027,u_positive,module_within,layer-0003/mlp-output,0.14070852591153862,1000000,2360064,
2027,u_positive,module_within,layer-0004/attention-output,0.04601299476710202,590592,590592,
2027,u_positive,module_within,layer-0004/attention-qkv,0.4256978941640033,1000000,1771776,
2027,u_positive,module_within,layer-0004/layernorm-input,0.10564055549433199,1536,1536,
2027,u_positive,module_within,layer-0004/layernorm-post-attention,0.2160467297103441,1536,1536,
2027,u_positive,module_within,layer-0004/mlp-input,0.3253247599755895,1000000,2362368,
2027,u_positive,module_within,layer-0004/mlp-output,0.14858358460303248,1000000,2360064,
2027,u_positive,module_within,layer-0005/attention-output,0.062209826114995925,590592,590592,
2027,u_positive,module_within,layer-0005/attention-qkv,0.479879358759955,1000000,1771776,
2027,u_positive,module_within,layer-0005/layernorm-input,0.13171289317889454,1536,1536,
2027,u_positive,module_within,layer-0005/layernorm-post-attention,0.21485071215659762,1536,1536,
2027,u_positive,module_within,layer-0005/mlp-input,0.3666380223607378,1000000,2362368,
2027,u_positive,module_within,layer-0005/mlp-output,0.14438556580041847,1000000,2360064,
2027,u_positive,module_within,layer-0006/attention-output,0.09037785501135785,590592,590592,
2027,u_positive,module_within,layer-0006/attention-qkv,0.4970270608487943,1000000,1771776,
2027,u_positive,module_within,layer-0006/layernorm-input,0.11345820467554926,1536,1536,
2027,u_positive,module_within,layer-0006/layernorm-post-attention,0.21393702885819704,1536,1536,
2027,u_positive,module_within,layer-0006/mlp-input,0.33277073533029816,1000000,2362368,
2027,u_positive,module_within,layer-0006/mlp-output,0.11173420971722135,1000000,2360064,
2027,u_positive,module_within,layer-0007/attention-output,0.11315709506881329,590592,590592,
2027,u_positive,module_within,layer-0007/attention-qkv,0.5845498653767938,1000000,1771776,
2027,u_positive,module_within,layer-0007/layernorm-input,0.2274673121366764,1536,1536,
2027,u_positive,module_within,layer-0007/layernorm-post-attention,0.2586925563303868,1536,1536,
2027,u_positive,module_within,layer-0007/mlp-input,0.32468874184615915,1000000,2362368,
2027,u_positive,module_within,layer-0007/mlp-output,0.09969593991908053,1000000,2360064,
2027,u_positive,module_within,layer-0008/attention-output,0.13721892130307714,590592,590592,
2027,u_positive,module_within,layer-0008/attention-qkv,0.4352564675028229,1000000,1771776,
2027,u_positive,module_within,layer-0008/layernorm-input,0.23839574891545992,1536,1536,
2027,u_positive,module_within,layer-0008/layernorm-post-attention,0.2444753524093002,1536,1536,
2027,u_positive,module_within,layer-0008/mlp-input,0.3155209362598846,1000000,2362368,
2027,u_positive,module_within,layer-0008/mlp-output,0.09323548772931592,1000000,2360064,
2027,u_positive,module_within,layer-0009/attention-output,0.07056362730459118,590592,590592,
2027,u_positive,module_within,layer-0009/attention-qkv,0.36644225277690906,1000000,1771776,
2027,u_positive,module_within,layer-0009/layernorm-input,0.2197790680054847,1536,1536,
2027,u_positive,module_within,layer-0009/layernorm-post-attention,0.24107138599666428,1536,1536,
2027,u_positive,module_within,layer-0009/mlp-input,0.2013197107619715,1000000,2362368,
2027,u_positive,module_within,layer-0009/mlp-output,0.04953902255252821,1000000,2360064,
2027,u_positive,module_within,layer-0010/attention-output,0.029761871447331896,590592,590592,
2027,u_positive,module_within,layer-0010/attention-qkv,0.4436059582983293,1000000,1771776,
2027,u_positive,module_within,layer-0010/layernorm-input,0.26995796479986606,1536,1536,
2027,u_positive,module_within,layer-0010/layernorm-post-attention,0.2841626749198383,1536,1536,
2027,u_positive,module_within,layer-0010/mlp-input,0.22858984270421473,1000000,2362368,
2027,u_positive,module_within,layer-0010/mlp-output,0.07048470423294195,1000000,2360064,
2027,u_positive,module_within,layer-0011/attention-output,0.029326565396936618,590592,590592,
2027,u_positive,module_within,layer-0011/attention-qkv,0.5148489983916843,1000000,1771776,
2027,u_positive,module_within,layer-0011/layernorm-input,0.3055783249074406,1536,1536,
2027,u_positive,module_within,layer-0011/layernorm-post-attention,0.2633965337102821,1536,1536,
2027,u_positive,module_within,layer-0011/mlp-input,0.16764176993572438,1000000,2362368,
2027,u_positive,module_within,layer-0011/mlp-output,0.05067150244156729,1000000,2360064,
2027,u_positive,module_within,layernorm-final,0.00605761930470755,1536,1536,
2027,u_signed,parameter_sample,all,0.8204248857217579,1000000,162322944,
2027,u_signed,parameter_top_tail_union,top-1-percent,-0.59758036399481,1000000,2972802,union_of_pretrain_and_finetune_top_1_percent
2027,u_signed,layer_sum_rank,sum,0.914285714285714,15,15,
2027,u_signed,layer_within,embedding-input,0.035011859994870026,1000000,38633472,
2027,u_signed,layer_within,embedding-output,0.1889887072763841,1000000,38633472,
2027,u_signed,layer_within,layer-0000,0.5476356435193909,1000000,7087872,
2027,u_signed,layer_within,layer-0001,0.6382601817243695,1000000,7087872,
2027,u_signed,layer_within,layer-0002,0.5855571399219701,1000000,7087872,
2027,u_signed,layer_within,layer-0003,0.5421896269148039,1000000,7087872,
2027,u_signed,layer_within,layer-0004,0.5808436939426687,1000000,7087872,
2027,u_signed,layer_within,layer-0005,0.6003483467292243,1000000,7087872,
2027,u_signed,layer_within,layer-0006,0.5957879272852392,1000000,7087872,
2027,u_signed,layer_within,layer-0007,0.5873782166288865,1000000,7087872,
2027,u_signed,layer_within,layer-0008,0.5471835053058544,1000000,7087872,
2027,u_signed,layer_within,layer-0009,0.457981758581352,1000000,7087872,
2027,u_signed,layer_within,layer-0010,0.42430414968984786,1000000,7087872,
2027,u_signed,layer_within,layer-0011,0.36041668068333027,1000000,7087872,
2027,u_signed,layer_within,layernorm-final,-0.013861075951714388,1536,1536,
2027,u_signed,module_sum_rank,sum,0.8547083926031294,75,75,
2027,u_signed,module_within,embedding-input,0.035011859994870026,1000000,38633472,
2027,u_signed,module_within,embedding-output,0.1889887072763841,1000000,38633472,
2027,u_signed,module_within,layer-0000/attention-output,0.27279037272280743,590592,590592,
2027,u_signed,module_within,layer-0000/attention-qkv,0.1388377154685606,1000000,1771776,
2027,u_signed,module_within,layer-0000/layernorm-input,0.7528399870247257,1536,1536,
2027,u_signed,module_within,layer-0000/layernorm-post-attention,0.7153859620935491,1536,1536,
2027,u_signed,module_within,layer-0000/mlp-input,0.13521479694882255,1000000,2362368,
2027,u_signed,module_within,layer-0000/mlp-output,0.3106213929261236,1000000,2360064,
2027,u_signed,module_within,layer-0001/attention-output,0.17828156871767173,590592,590592,
2027,u_signed,module_within,layer-0001/attention-qkv,0.6353562354399757,1000000,1771776,
2027,u_signed,module_within,layer-0001/layernorm-input,0.4187087337001095,1536,1536,
2027,u_signed,module_within,layer-0001/layernorm-post-attention,0.5554761558802523,1536,1536,
2027,u_signed,module_within,layer-0001/mlp-input,0.5439457153036923,1000000,2362368,
2027,u_signed,module_within,layer-0001/mlp-output,0.4162599860927868,1000000,2360064,
2027,u_signed,module_within,layer-0002/attention-output,0.09884522005589526,590592,590592,
2027,u_signed,module_within,layer-0002/attention-qkv,0.5873634727828606,1000000,1771776,
2027,u_signed,module_within,layer-0002/layernorm-input,0.30274873558626625,1536,1536,
2027,u_signed,module_within,layer-0002/layernorm-post-attention,0.23738617348928168,1536,1536,
2027,u_signed,module_within,layer-0002/mlp-input,0.41539170602881537,1000000,2362368,
2027,u_signed,module_within,layer-0002/mlp-output,0.20854447737575035,1000000,2360064,
2027,u_signed,module_within,layer-0003/attention-output,0.055575675595540976,590592,590592,
2027,u_signed,module_within,layer-0003/attention-qkv,0.585788811887492,1000000,1771776,
2027,u_signed,module_within,layer-0003/layernorm-input,0.22437673052225346,1536,1536,
2027,u_signed,module_within,layer-0003/layernorm-post-attention,0.271590238688888,1536,1536,
2027,u_signed,module_within,layer-0003/mlp-input,0.3607080292796134,1000000,2362368,
2027,u_signed,module_within,layer-0003/mlp-output,0.1250964277866515,1000000,2360064,
2027,u_signed,module_within,layer-0004/attention-output,0.04524235413250845,590592,590592,
2027,u_signed,module_within,layer-0004/attention-qkv,0.5465677883507231,1000000,1771776,
2027,u_signed,module_within,layer-0004/layernorm-input,0.2325712799003516,1536,1536,
2027,u_signed,module_within,layer-0004/layernorm-post-attention,0.2423326241260631,1536,1536,
2027,u_signed,module_within,layer-0004/mlp-input,0.3084629699206738,1000000,2362368,
2027,u_signed,module_within,layer-0004/mlp-output,0.12968095669831387,1000000,2360064,
2027,u_signed,module_within,layer-0005/attention-output,0.04948591812082782,590592,590592,
2027,u_signed,module_within,layer-0005/attention-qkv,0.5597790591356084,1000000,1771776,
2027,u_signed,module_within,layer-0005/layernorm-input,0.26910468752317956,1536,1536,
2027,u_signed,module_within,layer-0005/layernorm-post-attention,0.24355341055272867,1536,1536,
2027,u_signed,module_within,layer-0005/mlp-input,0.3441125932765617,1000000,2362368,
2027,u_signed,module_within,layer-0005/mlp-output,0.12603248699441366,1000000,2360064,
2027,u_signed,module_within,layer-0006/attention-output,0.07698794296113792,590592,590592,
2027,u_signed,module_within,layer-0006/attention-qkv,0.5711748600184456,1000000,1771776,
2027,u_signed,module_within,layer-0006/layernorm-input,0.20808174091730794,1536,1536,
2027,u_signed,module_within,layer-0006/layernorm-post-attention,0.2218576153045719,1536,1536,
2027,u_signed,module_within,layer-0006/mlp-input,0.31274301526140114,1000000,2362368,
2027,u_signed,module_within,layer-0006/mlp-output,0.10102213285529782,1000000,2360064,
2027,u_signed,module_within,layer-0007/attention-output,0.10357299977815958,590592,590592,
2027,u_signed,module_within,layer-0007/attention-qkv,0.5950459524664639,1000000,1771776,
2027,u_signed,module_within,layer-0007/layernorm-input,0.28202588723538174,1536,1536,
2027,u_signed,module_within,layer-0007/layernorm-post-attention,0.2610085719462806,1536,1536,
2027,u_signed,module_within,layer-0007/mlp-input,0.3058943531718898,1000000,2362368,
2027,u_signed,module_within,layer-0007/mlp-output,0.0921303652323884,1000000,2360064,
2027,u_signed,module_within,layer-0008/attention-output,0.13087999337127706,590592,590592,
2027,u_signed,module_within,layer-0008/attention-qkv,0.49843236301510996,1000000,1771776,
2027,u_signed,module_within,layer-0008/layernorm-input,0.32467823412290536,1536,1536,
2027,u_signed,module_within,layer-0008/layernorm-post-attention,0.24564092173191568,1536,1536,
2027,u_signed,module_within,layer-0008/mlp-input,0.2977201705953429,1000000,2362368,
2027,u_signed,module_within,layer-0008/mlp-output,0.08691943970891895,1000000,2360064,
2027,u_signed,module_within,layer-0009/attention-output,0.06998817985587512,590592,590592,
2027,u_signed,module_within,layer-0009/attention-qkv,0.4563658533678689,1000000,1771776,
2027,u_signed,module_within,layer-0009/layernorm-input,0.279411169438328,1536,1536,
2027,u_signed,module_within,layer-0009/layernorm-post-attention,0.23571320431527212,1536,1536,
2027,u_signed,module_within,layer-0009/mlp-input,0.19098540680878892,1000000,2362368,
2027,u_signed,module_within,layer-0009/mlp-output,0.04592177932489997,1000000,2360064,
2027,u_signed,module_within,layer-0010/attention-output,0.03105702272858982,590592,590592,
2027,u_signed,module_within,layer-0010/attention-qkv,0.47658615219079825,1000000,1771776,
2027,u_signed,module_within,layer-0010/layernorm-input,0.2884346840104777,1536,1536,
2027,u_signed,module_within,layer-0010/layernorm-post-attention,0.2760421942783755,1536,1536,
2027,u_signed,module_within,layer-0010/mlp-input,0.22606383927008183,1000000,2362368,
2027,u_signed,module_within,layer-0010/mlp-output,0.07061240217223601,1000000,2360064,
2027,u_signed,module_within,layer-0011/attention-output,0.02919638523726904,590592,590592,
2027,u_signed,module_within,layer-0011/attention-qkv,0.5170322099033167,1000000,1771776,
2027,u_signed,module_within,layer-0011/layernorm-input,0.30027550603040315,1536,1536,
2027,u_signed,module_within,layer-0011/layernorm-post-attention,0.26210341370515344,1536,1536,
2027,u_signed,module_within,layer-0011/mlp-input,0.16537443421814885,1000000,2362368,
2027,u_signed,module_within,layer-0011/mlp-output,0.050638464301173775,1000000,2360064,
2027,u_signed,module_within,layernorm-final,-0.013861075951714388,1536,1536,
